,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
58690,138891,107481.0,0.5238743556797117,社会工作个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY,0.6082188212812746,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5342723523714994
58718,107717,107481.0,0.6372033867519368,每万人保险业企业数量,t,行业（企业）,金融业,ValueOntology.QUANTITY_PER_CAPITA,0.6277017757516186,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5342723523714994
58720,149730,107481.0,0.6056267108504827,每万人社会工作个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.6310029530362569,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5342723523714994
58722,149728,107481.0,0.5470270543169656,每万人卫生和社会工作个体工商户数量（大类）,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.7442491767861187,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5342723523714994
58724,157438,107481.0,0.507704602850828,本省综合型客运火车站数量（G和D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.8606136042442085,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5342723523714994
58728,157439,107481.0,0.5547646627835215,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7448753560781376,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5342723523714994
58729,157413,107481.0,0.5474193465928252,本省民航机场数量,t,交通,民航机场,ValueOntology.QUANTITY,0.7731501776115002,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5342723523714994
58732,149710,107481.0,0.5047789855334277,每万人房地产业个体工商户数量（大类）,t,行业（个体工商户）,房地产业,ValueOntology.QUANTITY_PER_CAPITA,1.1030546025857548,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5342723523714994
58734,138891,56540.0,0.5122139895246043,社会工作个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY,0.6082188212812746,生活服务；旅行社；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5124640486764559
58799,107717,56540.0,0.5739522116372049,每万人保险业企业数量,t,行业（企业）,金融业,ValueOntology.QUANTITY_PER_CAPITA,0.6277017757516186,生活服务；旅行社；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5124640486764559
58802,149730,56540.0,0.5434961246357823,每万人社会工作个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.6310029530362569,生活服务；旅行社；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5124640486764559
58804,149728,56540.0,0.5335184687622738,每万人卫生和社会工作个体工商户数量（大类）,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.7442491767861187,生活服务；旅行社；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5124640486764559
58826,157439,56540.0,0.5522291470352858,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7448753560781376,生活服务；旅行社；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5124640486764559
58827,60710,56540.0,-0.5692723366202626,第二产业占GDP的比重,t,经济,,ValueOntology.PERCENTAGE,0.5582841046627665,生活服务；旅行社；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5124640486764559
58939,140339,140019.0,0.5086510866724532,本年度吊销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,1.1601402421249007,公共设施管理业个体工商户数量全国占比,t,行业（个体工商户）,水利、环境和公共设施管理业,ValueOntology.PROPORTION_OF_NATION,0.7503877575747453
58946,139832,107694.0,0.5111525409257158,建筑装饰、装修和其他建筑业个体工商户数量,t,行业（个体工商户）,建筑业,ValueOntology.QUANTITY,0.8305129846977427,每万人建筑安装业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.7193896407662334
58948,149685,107694.0,0.5828682316293257,每万人建筑装饰、装修和其他建筑业个体工商户数量,t,行业（个体工商户）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.8464468168050912,每万人建筑安装业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.7193896407662334
58949,157440,107694.0,0.5557292834769916,本省开通高铁的客运火车站数量（G）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7896293893149876,每万人建筑安装业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.7193896407662334
58950,149681,107694.0,0.5883308355045785,每万人建筑业个体工商户数量（大类）,t,行业（个体工商户）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.889685272075768,每万人建筑安装业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.7193896407662334
58951,149682,107694.0,0.5174684003223212,每万人房屋建筑业个体工商户数量,t,行业（个体工商户）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,1.1959307154169745,每万人建筑安装业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.7193896407662334
58953,157438,107694.0,0.5280719664608431,本省综合型客运火车站数量（G和D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.8606136042442085,每万人建筑安装业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.7193896407662334
58954,157431,107694.0,0.5870015434418541,本省客运火车站列车班次（全部类型）,t,交通,客运铁路,ValueOntology.QUANTITY,0.5638736546960567,每万人建筑安装业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.7193896407662334
58955,157439,107694.0,0.5621667871880204,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7448753560781376,每万人建筑安装业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.7193896407662334
59299,149700,107553.0,0.5149581226351578,每万人餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5204416916958596,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59300,149729,107553.0,0.5042468183437206,每万人卫生个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.8345137798591609,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59301,141462,107553.0,0.5677341901790005,本年度新增注册个体工商户数量,t,行业（个体工商户）,总量,ValueOntology.DIFF_QUANTITY,0.6290718761700732,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59302,107717,107553.0,0.6333247462461745,每万人保险业企业数量,t,行业（企业）,金融业,ValueOntology.QUANTITY_PER_CAPITA,0.6277017757516186,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59305,149728,107553.0,0.5570902067705529,每万人卫生和社会工作个体工商户数量（大类）,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.7442491767861187,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59306,141514,107553.0,0.5424318516538602,本年度新增注册零售业个体工商户数量,t,行业（个体工商户）,批发和零售业,ValueOntology.DIFF_QUANTITY,0.6541892952755193,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59308,149698,107553.0,0.5096408903387643,每万人住宿和餐饮业个体工商户数量（大类）,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5216475751986078,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59310,141541,107553.0,0.557502228878309,本年度新增注册居民服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.5767581409631978,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59317,141550,107553.0,0.5375250782850419,本年度新增注册娱乐业个体工商户数量,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.DIFF_QUANTITY,0.8410236540643248,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59319,157439,107553.0,0.537368222470147,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7448753560781376,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.801331317797006
59382,149700,56635.0,0.5132976681900132,每万人餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5204416916958596,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59383,149729,56635.0,0.5052071970839844,每万人卫生个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.8345137798591609,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59384,141462,56635.0,0.5663667288426314,本年度新增注册个体工商户数量,t,行业（个体工商户）,总量,ValueOntology.DIFF_QUANTITY,0.6290718761700732,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59385,107717,56635.0,0.6328573171401044,每万人保险业企业数量,t,行业（企业）,金融业,ValueOntology.QUANTITY_PER_CAPITA,0.6277017757516186,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59389,149728,56635.0,0.557878622442615,每万人卫生和社会工作个体工商户数量（大类）,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.7442491767861187,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59390,141514,56635.0,0.5396977094114012,本年度新增注册零售业个体工商户数量,t,行业（个体工商户）,批发和零售业,ValueOntology.DIFF_QUANTITY,0.6541892952755193,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59395,149698,56635.0,0.5080113069887575,每万人住宿和餐饮业个体工商户数量（大类）,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5216475751986078,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59399,141541,56635.0,0.5552074380473061,本年度新增注册居民服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.5767581409631978,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59410,141550,56635.0,0.5361224156009371,本年度新增注册娱乐业个体工商户数量,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.DIFF_QUANTITY,0.8410236540643248,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59412,157439,56635.0,0.5352681449526275,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7448753560781376,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546
59430,139797,112110.0,0.5750288135866131,食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7418834834538501,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59431,139796,112110.0,0.5003494867972874,农副食品加工业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7819127595617329,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59432,149700,112110.0,0.5699900152304499,每万人餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5204416916958596,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59433,141462,112110.0,0.5689800749081464,本年度新增注册个体工商户数量,t,行业（个体工商户）,总量,ValueOntology.DIFF_QUANTITY,0.6290718761700732,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59434,149647,112110.0,0.5918008933477075,每万人食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.8044245846318231,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59435,149853,112110.0,-0.5084084815318571,驾车100分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.1794804995972237,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59436,149854,112110.0,-0.5075128626342301,驾车110分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.136251510228304,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59438,149688,112110.0,0.5669654341155547,每万人零售业个体工商户数量,t,行业（个体工商户）,批发和零售业,ValueOntology.QUANTITY_PER_CAPITA,0.5279046511345715,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59439,149646,112110.0,0.5299370204607957,每万人农副食品加工业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.8194089138219904,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59440,149699,112110.0,0.5109980035900191,每万人住宿业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.7955266053241689,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59441,141514,112110.0,0.6782557577166484,本年度新增注册零售业个体工商户数量,t,行业（个体工商户）,批发和零售业,ValueOntology.DIFF_QUANTITY,0.6541892952755193,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59442,149686,112110.0,0.5143825239128883,每万人批发和零售业个体工商户数量（大类）,t,行业（个体工商户）,批发和零售业,ValueOntology.QUANTITY_PER_CAPITA,0.5415010792317442,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59444,149698,112110.0,0.5799887349109056,每万人住宿和餐饮业个体工商户数量（大类）,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5216475751986078,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59445,141541,112110.0,0.5754186978583609,本年度新增注册居民服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.5767581409631978,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59446,141476,112110.0,0.5757742359585148,本年度新增注册食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.8569086677898768,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59447,141524,112110.0,0.5885516316630609,本年度新增注册餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.DIFF_QUANTITY,0.5519752899178746,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59448,139018,112110.0,0.5073102424721525,注册1-3年个体工商户数量,t,行业（个体工商户）,注册年限,ValueOntology.QUANTITY,0.5978384527559618,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59449,149822,112110.0,-0.5311210844808381,本市拥有优质大学(全国百强)总评分,t,配套,优质大学,ValueOntology.SCORE,1.1359344052070748,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59451,141544,112110.0,0.5682104127157446,本年度新增注册卫生个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.DIFF_QUANTITY,0.8588290979316545,近2年医疗保健用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5535894438203076
59511,139797,107636.0,0.5182635883620132,食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7418834834538501,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59512,149700,107636.0,0.5142565625991364,每万人餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5204416916958596,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59513,141462,107636.0,0.623025324644567,本年度新增注册个体工商户数量,t,行业（个体工商户）,总量,ValueOntology.DIFF_QUANTITY,0.6290718761700732,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59514,107717,107636.0,0.6847362636079865,每万人保险业企业数量,t,行业（企业）,金融业,ValueOntology.QUANTITY_PER_CAPITA,0.6277017757516186,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59515,149647,107636.0,0.5567933513948397,每万人食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.8044245846318231,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59517,149688,107636.0,0.6297135811402232,每万人零售业个体工商户数量,t,行业（个体工商户）,批发和零售业,ValueOntology.QUANTITY_PER_CAPITA,0.5279046511345715,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59518,141514,107636.0,0.6023469136219053,本年度新增注册零售业个体工商户数量,t,行业（个体工商户）,批发和零售业,ValueOntology.DIFF_QUANTITY,0.6541892952755193,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59519,149686,107636.0,0.6009787784763649,每万人批发和零售业个体工商户数量（大类）,t,行业（个体工商户）,批发和零售业,ValueOntology.QUANTITY_PER_CAPITA,0.5415010792317442,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59520,149708,107636.0,0.5190785706891552,每万人保险业个体工商户数量,t,行业（个体工商户）,金融业,ValueOntology.QUANTITY_PER_CAPITA,0.9765755540050016,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59524,149698,107636.0,0.5057721211655206,每万人住宿和餐饮业个体工商户数量（大类）,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5216475751986078,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59525,149630,107636.0,0.6089610294274522,每万人本地注册个体工商户数量,t,行业（个体工商户）,总量,ValueOntology.QUANTITY_PER_CAPITA,0.5193905495452279,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59527,141541,107636.0,0.5883406302292161,本年度新增注册居民服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.5767581409631978,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59528,140038,107636.0,0.5229675764406162,注册1年内个体工商户数量,t,行业（个体工商户）,注册年限,ValueOntology.QUANTITY,0.6880058777925188,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59530,139018,107636.0,0.5323928944144737,注册1-3年个体工商户数量,t,行业（个体工商户）,注册年限,ValueOntology.QUANTITY,0.5978384527559618,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59531,141542,107636.0,0.5317456647909341,本年度新增注册机动车、电子产品和日用产品修理业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.7460962744260411,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59537,157439,107636.0,0.5532282526272223,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7448753560781376,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59543,141516,107636.0,0.5606500878423316,本年度新增注册道路运输业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.DIFF_QUANTITY,1.048937063491698,每万人保险公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5296984194455827
59712,139797,56892.0,0.5205708998617341,食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7418834834538501,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59752,149700,56892.0,0.5119376250148217,每万人餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5204416916958596,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59753,141462,56892.0,0.6210094434203675,本年度新增注册个体工商户数量,t,行业（个体工商户）,总量,ValueOntology.DIFF_QUANTITY,0.6290718761700732,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59754,107717,56892.0,0.683878278242584,每万人保险业企业数量,t,行业（企业）,金融业,ValueOntology.QUANTITY_PER_CAPITA,0.6277017757516186,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59755,149647,56892.0,0.5593291301778005,每万人食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.8044245846318231,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59757,149688,56892.0,0.627035513274339,每万人零售业个体工商户数量,t,行业（个体工商户）,批发和零售业,ValueOntology.QUANTITY_PER_CAPITA,0.5279046511345715,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59758,141514,56892.0,0.5996728177133153,本年度新增注册零售业个体工商户数量,t,行业（个体工商户）,批发和零售业,ValueOntology.DIFF_QUANTITY,0.6541892952755193,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59759,149686,56892.0,0.59758909746516,每万人批发和零售业个体工商户数量（大类）,t,行业（个体工商户）,批发和零售业,ValueOntology.QUANTITY_PER_CAPITA,0.5415010792317442,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59760,91792,56892.0,0.5335497238953926,居民专利授权量(年度),t,专利,授权量,ValueOntology.QUANTITY,0.6265632319812294,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59761,149708,56892.0,0.5187930082455642,每万人保险业个体工商户数量,t,行业（个体工商户）,金融业,ValueOntology.QUANTITY_PER_CAPITA,0.9765755540050016,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59765,149698,56892.0,0.5033143459479641,每万人住宿和餐饮业个体工商户数量（大类）,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY_PER_CAPITA,0.5216475751986078,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59766,149630,56892.0,0.6065439659858282,每万人本地注册个体工商户数量,t,行业（个体工商户）,总量,ValueOntology.QUANTITY_PER_CAPITA,0.5193905495452279,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59768,141541,56892.0,0.58610089117254,本年度新增注册居民服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.5767581409631978,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59769,140038,56892.0,0.5212803293970588,注册1年内个体工商户数量,t,行业（个体工商户）,注册年限,ValueOntology.QUANTITY,0.6880058777925188,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
59771,139018,56892.0,0.528311677637626,注册1-3年个体工商户数量,t,行业（个体工商户）,注册年限,ValueOntology.QUANTITY,0.5978384527559618,金融保险服务；保险公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.5301771367514374
