frp,lat,lon,grid,occurred_time
2.26,39.445377,110.497822,18846376,2022-07-08
2.78,39.443358,110.504121,18851913,2022-07-08
2.26,39.439326,110.494104,18846376,2022-07-08
1.8,39.397001,110.603794,18901741,2022-07-08
2.73,39.441861,110.44091,18818691,2022-07-08
2.73,39.43983,110.44728,18824228,2022-07-08
1.48,39.414291,110.48187,18840836,2022-07-08
2.41,39.373462,110.609086,18907275,2022-07-08
2.67,39.371353,110.615684,18907275,2022-07-08
1.22,43.944945,87.662716,7219177,2022-07-08
0.68,43.917667,87.781669,7274544,2022-07-08
0.85,44.058002,85.732751,6233604,2022-07-08
1.05,44.058552,85.733161,6233604,2022-07-08
1.6,43.858631,87.336529,7053058,2022-07-08
0.78,39.797413,108.738196,17954958,2022-07-08
1.26,43.855301,87.325264,7041983,2022-07-08
1.9,43.854852,87.330651,7047520,2022-07-08
1.68,39.264671,110.164996,18680246,2022-07-08
2.51,39.262668,110.171281,18680246,2022-07-08
1.36,38.691765,111.515997,19366770,2022-07-08
1.68,43.931421,81.799571,4229196,2022-07-08
1.4,42.713894,93.557038,10220094,2022-07-08
1.1,42.711802,93.571158,10225631,2022-07-08
1.31,42.708512,93.570269,10225631,2022-07-08
1.6,42.706097,93.540267,10209019,2022-07-08
5.06,42.701407,93.548791,10214556,2022-07-08
1.26,42.70985,93.374539,10125965,2022-07-08
1.79,42.707283,93.344247,10109353,2022-07-08
1.89,43.07333,90.166543,8492590,2022-07-08
0.92,43.335553,87.548536,7158202,2022-07-08
0.82,43.335072,87.553761,7163739,2022-07-08
1.5,42.534442,94.122961,10507998,2022-07-08
4.52,42.988824,90.128382,8470433,2022-07-08
1.85,43.532849,81.957416,4312206,2022-07-08
1.85,43.532681,81.96237,4312206,2022-07-08
1.85,43.527132,81.9622,4312206,2022-07-08
1.31,43.533624,81.95519,4306669,2022-07-08
1.49,43.533415,81.960134,4312206,2022-07-08
1.49,43.533217,81.965079,4312206,2022-07-08
1.25,43.528065,81.955069,4306669,2022-07-08
1.11,43.527866,81.959983,4312206,2022-07-08
1.11,43.527668,81.964908,4312206,2022-07-08
0.76,43.52054,82.003698,4334353,2022-07-08
2.76,42.588646,91.34261,9090532,2022-07-08
0.65,43.28347,81.857442,4256809,2022-07-08
2.7,42.85536,88.019088,7396240,2022-07-08
1.74,42.82669,87.929552,7351941,2022-07-08
1.51,42.825802,87.939135,7357478,2022-07-08
2.3,42.640137,88.623758,7706288,2022-07-08
1.09,42.676298,86.283433,6515837,2022-07-08
1.52,41.826394,88.90662,7850159,2022-07-08
7.47,41.823254,88.899799,7844622,2022-07-08
7.65,41.822162,88.87415,7833548,2022-07-08
2.85,41.821475,88.880392,7839085,2022-07-08
0.94,40.566196,95.74443,11332792,2022-07-08
1.11,40.563715,95.7458,11332792,2022-07-08
0.86,40.206037,94.563542,10729219,2022-07-08
0.78,41.306388,84.256481,5480265,2022-07-08
0.67,41.307318,84.256421,5480266,2022-07-08
1.27,38.434998,102.059221,14549552,2022-07-08
1.75,36.988474,102.082893,14560465,2022-07-08
2.14,34.92989,109.064094,18120527,2022-07-08
2.14,35.470547,106.686399,16907984,2022-07-08
1.17,34.654231,108.223382,17688610,2022-07-08
1.41,34.53709,107.081284,17107212,2022-07-08
3.37,32.613296,105.86282,16486854,2022-07-08
2.34,31.560729,103.238903,15152320,2022-07-08
4.67,30.96559,105.431684,16265190,2022-07-08
4.67,30.963841,105.43795,16270727,2022-07-08
1.45,31.044505,103.657241,15362668,2022-07-08
2.24,31.038809,103.655326,15362667,2022-07-08
3.8,29.779571,107.041815,17090071,2022-07-08
1.64,29.788409,104.633076,15860858,2022-07-08
2.11,30.13292,103.182122,15118939,2022-07-08
1.34,29.503262,103.472836,15268367,2022-07-08
1.74,29.497781,103.493468,15279441,2022-07-08
1.25,29.474212,103.534329,15301586,2022-07-08
3.44,29.39322,103.542866,15307114,2022-07-08
1.97,29.391726,103.548543,15307114,2022-07-08
1.37,29.019232,102.530484,14786595,2022-07-08
0.98,28.061944,102.93403,14996894,2022-07-08
0.85,28.059862,102.932056,14991357,2022-07-08
5.47,27.737683,102.211667,14625879,2022-07-08
2.44,27.739795,102.203262,14620342,2022-07-08
1.58,27.725284,102.212305,14625878,2022-07-08
0.86,29.65482,90.899386,8862075,2022-07-08
0.86,29.372927,91.153723,8994932,2022-07-08
0.89,29.22275,88.352595,7566369,2022-07-08
0.85,26.962916,100.359228,13684503,2022-07-08
1.36,26.627243,101.47412,14249239,2022-07-08
1.79,26.620062,101.454541,14238165,2022-07-08
3.56,28.780493,80.086543,3352663,2022-07-08
1.69,25.795868,99.105224,13042081,2022-07-08
0.63,25.449917,98.851022,12914691,2022-07-08
1.35,27.574285,77.654946,2117778,2022-07-08
1.35,27.573935,77.660213,2117778,2022-07-08
0.76,23.898579,99.685705,13340868,2022-07-08
0.71,23.896959,99.685164,13340867,2022-07-08
1.71,26.909037,79.06942,2837514,2022-07-08
1.33,24.908305,91.831392,9337729,2022-07-08
0.61,23.344089,99.408927,13196844,2022-07-08
1.09,23.092047,97.383507,12166934,2022-07-08
1.09,23.092436,97.382827,12166934,2022-07-08
4.4,23.798475,87.048647,6901325,2022-07-08
4.79,23.797904,87.052678,6901325,2022-07-08
2.09,23.79677,87.06076,6906862,2022-07-08
1.81,23.794473,87.076903,6917936,2022-07-08
2.23,23.788733,86.967815,6862565,2022-07-08
2.92,23.807434,86.319519,6530347,2022-07-08
2.96,23.802149,86.331874,6535884,2022-07-08
3.29,23.803924,86.318928,6530347,2022-07-08
1.35,23.691251,87.114271,6934535,2022-07-08
2.5,23.690669,87.11828,6934535,2022-07-08
1.7,23.689502,87.126297,6940072,2022-07-08
5.76,23.799231,86.326984,6535884,2022-07-08
2.96,23.79864,86.331303,6535883,2022-07-08
1.7,23.686103,87.125707,6940072,2022-07-08
2.58,23.791607,86.35641,6546957,2022-07-08
3.76,23.7922,86.352113,6546957,2022-07-08
0.9,23.686176,87.101078,6928998,2022-07-08
2.58,23.788098,86.355819,6546956,2022-07-08
2.7,23.779293,86.393714,6569103,2022-07-08
2.66,23.778705,86.397946,6569103,2022-07-08
1.52,23.778149,86.376029,6558029,2022-07-08
2.7,23.775794,86.393124,6569103,2022-07-08
2.66,23.775206,86.397366,6569103,2022-07-08
5.05,23.778171,86.349778,6546955,2022-07-08
2.78,23.784029,86.306846,6524808,2022-07-08
2.14,23.772295,86.392533,6569103,2022-07-08
1.87,23.772319,86.366326,6552492,2022-07-08
1.92,23.764718,86.395595,6569102,2022-07-08
2.47,23.76297,86.382236,6563564,2022-07-08
1.92,23.761219,86.395015,6569101,2022-07-08
2.21,23.755942,86.407226,6574638,2022-07-08
2.52,23.753632,86.398096,6569100,2022-07-08
2.03,23.750679,86.419391,6580174,2022-07-08
3.07,23.771789,86.212375,6474973,2022-07-08
1.99,23.739027,86.426095,6585710,2022-07-08
2.22,23.666203,86.919236,6834867,2022-07-08
2.58,23.73204,86.424936,6585709,2022-07-08
1.22,23.662774,86.918645,6834866,2022-07-08
2.39,23.726191,86.441285,6591245,2022-07-08
1.22,23.659922,86.91399,6834866,2022-07-08
3.07,23.801345,85.857305,6292256,2022-07-08
3.39,23.719204,86.440126,6591245,2022-07-08
2.05,23.71803,86.448591,6596781,2022-07-08
2.05,23.717441,86.452822,6596781,2022-07-08
2.38,23.715129,86.44377,6591244,2022-07-08
2.36,23.609444,87.149543,6951137,2022-07-08
3.13,23.688957,86.392962,6569093,2022-07-08
4.17,23.685458,86.392362,6569093,2022-07-08
2.33,23.686055,86.388099,6563556,2022-07-08
4.17,23.68136,86.396064,6569092,2022-07-08
3.41,23.755561,85.856316,6292251,2022-07-08
4.17,23.681958,86.391781,6569092,2022-07-08
1.76,23.556862,87.243279,7000965,2022-07-08
2.37,23.677871,86.395463,6569092,2022-07-08
2.09,23.677272,86.399715,6569092,2022-07-08
2.09,23.676683,86.403945,6574629,2022-07-08
0.92,23.558599,87.231361,6995428,2022-07-08
1.52,23.558016,87.235339,6995428,2022-07-08
2.09,23.673194,86.403355,6574628,2022-07-08
1.76,23.553473,87.242709,7000964,2022-07-08
2.32,23.666726,86.423956,6585702,2022-07-08
1.27,23.549502,87.246099,7000964,2022-07-08
0.81,23.548921,87.25006,7006501,2022-07-08
2.64,23.610851,86.793918,6773954,2022-07-08
0.81,23.545532,87.24949,7006500,2022-07-08
1.91,23.704299,86.074144,6402985,2022-07-08
0.81,23.561384,87.09295,6923447,2022-07-08
2.13,23.677107,86.087652,6414056,2022-07-08
2.13,23.673567,86.087081,6414056,2022-07-08
2.24,23.665292,86.094672,6414055,2022-07-08
0.74,23.48117,87.36006,7061863,2022-07-08
0.74,23.480606,87.364008,7061863,2022-07-08
0.75,23.44155,87.48976,7128303,2022-07-08
0.96,23.439928,87.490438,7128303,2022-07-08
1.63,23.544452,86.547154,6646595,2022-07-08
1.19,22.796419,86.091067,6413958,2022-07-08
1.69,22.590233,85.907456,6319806,2022-07-08
1.69,22.586692,85.906886,6319806,2022-07-08
2.43,22.210582,84.869031,5793749,2022-07-08
4.6,22.209957,84.873775,5793749,2022-07-08
2.43,22.207511,84.863727,5788211,2022-07-08
1.32,22.205685,84.848921,5782674,2022-07-08
1.05,22.318339,82.564105,4614380,2022-07-08
1.22,22.313575,82.567809,4619916,2022-07-08
0.97,21.929337,85.22463,5970901,2022-07-08
1.9,22.036826,83.354494,5018549,2022-07-08
2.5,22.021012,83.382943,5035159,2022-07-08
3.85,21.9225,83.341717,5013000,2022-07-08
2.0,21.921091,83.353119,5018536,2022-07-08
2.0,21.917072,83.352518,5018536,2022-07-08
2.57,21.874735,83.557779,5123734,2022-07-08
2.4,21.874212,83.498582,5090512,2022-07-08
1.8,21.765078,84.020115,5356276,2022-07-08
3.7,21.764443,84.025318,5361813,2022-07-08
1.8,21.761218,84.019534,5356276,2022-07-08
2.42,21.772209,83.834348,5262148,2022-07-08
3.48,21.768971,83.828524,5262147,2022-07-08
2.42,21.768302,83.8338,5262147,2022-07-08
4.23,21.759279,84.022952,5361812,2022-07-08
3.43,21.754754,84.027553,5361812,2022-07-08
2.95,21.750894,84.026972,5361811,2022-07-08
4.33,21.772112,83.832922,5262148,2022-07-08
4.04,21.768204,83.832363,5262147,2022-07-08
2.46,21.758342,83.846925,5267683,2022-07-08
2.46,21.754435,83.846367,5267683,2022-07-08
3.07,21.678245,84.042323,5367340,2022-07-08
3.07,21.674395,84.041762,5367340,2022-07-08
1.66,21.790039,82.235228,4448211,2022-07-08
3.65,20.971197,86.006744,6369459,2022-07-08
2.23,20.96661,86.014365,6374995,2022-07-08
2.34,20.967736,86.006182,6369458,2022-07-08
2.23,20.967168,86.010274,6374995,2022-07-08
2.23,20.963138,86.013804,6374995,2022-07-08
1.2,20.951152,86.049432,6391604,2022-07-08
2.51,20.947691,86.048861,6391604,2022-07-08
1.74,21.07891,85.037354,5876678,2022-07-08
1.75,20.921143,86.045433,6391601,2022-07-08
3.84,20.790827,85.255565,5987386,2022-07-08
3.9,20.255691,86.603778,6673914,2022-07-08
0.64,9.070169,80.708353,3671615,2022-07-08
0.93,52.613249,103.902847,15492420,2022-07-08
0.93,52.609828,103.900966,15492420,2022-07-08
1.53,52.535975,103.952773,15514560,2022-07-08
1.14,52.527808,103.955462,15520096,2022-07-08
17.55,48.200154,92.739023,9805430,2022-07-08
27.68,48.196968,92.747511,9805429,2022-07-08
27.68,48.193779,92.756025,9810966,2022-07-08
9.43,48.190578,92.764525,9816503,2022-07-08
9.43,48.181279,92.767904,9816502,2022-07-08
1.86,48.197546,92.703191,9783282,2022-07-08
1.86,48.194369,92.711693,9788818,2022-07-08
1.75,48.191181,92.720222,9794355,2022-07-08
2.57,48.178415,92.754244,9810964,2022-07-08
2.57,48.175204,92.762765,9816501,2022-07-08
1.86,48.191459,92.698066,9783281,2022-07-08
2.57,48.169108,92.757644,9810963,2022-07-08
3.1,48.165896,92.766164,9816500,2022-07-08
2.02,48.185363,92.692971,9777743,2022-07-08
3.92,48.139812,92.683279,9772201,2022-07-08
0.66,52.335195,76.963682,1766166,2022-07-08
2.62,52.258496,77.048279,1810454,2022-07-08
1.11,52.084483,76.855276,1710768,2022-07-08
1.43,52.083334,76.861192,1716305,2022-07-08
1.22,52.080008,76.859515,1716305,2022-07-08
0.54,52.074385,76.869683,1721841,2022-07-08
2.2,51.258902,75.726971,1134828,2022-07-08
0.67,51.25972,75.702719,1123754,2022-07-08
1.39,51.258027,75.652629,1101606,2022-07-08
0.87,51.212438,75.803936,1173582,2022-07-08
0.56,51.208689,75.7468,1145897,2022-07-08
1.34,48.38982,83.706098,5204204,2022-07-08
2.45,44.679002,89.088138,7944606,2022-07-08
1.78,44.683321,89.085866,7939069,2022-07-08
1.78,44.680685,89.093522,7944606,2022-07-08
0.82,44.600886,86.059961,6399774,2022-07-08
1.1,44.456066,86.109675,6427443,2022-07-08
2.04,44.457809,86.082997,6410832,2022-07-08
2.04,44.455984,86.08881,6416369,2022-07-08
1.14,43.945773,87.662145,7213640,2022-07-08
0.24,44.784439,84.856628,5785188,2022-07-08
0.42,44.787209,84.856678,5785188,2022-07-08
2.25,43.859678,87.335396,7047521,2022-07-08
2.67,43.858415,87.333199,7047521,2022-07-08
1.24,43.841799,87.296521,7030908,2022-07-08
2.07,44.141916,86.116322,6427408,2022-07-08
2.04,44.140787,86.115084,6427408,2022-07-08
1.32,44.139175,86.120197,6432945,2022-07-08
2.8,46.822693,74.939923,735671,2022-07-08
3.83,43.33558,87.550041,7158202,2022-07-08
3.9,43.33643,87.549862,7158202,2022-07-08
2.38,42.857259,88.015194,7396240,2022-07-08
1.48,42.85474,88.015796,7396240,2022-07-08
1.64,43.528234,83.297325,4993257,2022-07-08
23.21,45.380665,74.580436,552789,2022-07-08
23.67,45.381726,74.579178,552789,2022-07-08
0.49,43.444949,82.487994,4577972,2022-07-08
2.22,42.07043,86.55897,6654194,2022-07-08
2.0,42.070921,86.558292,6654195,2022-07-08
3.96,26.292439,77.949288,2267134,2022-07-08
4.03,32.832432,130.067405,28817777,2022-07-09
1.36,33.228385,130.249048,28911950,2022-07-09
4.81,33.92499,130.84739,29216563,2022-07-09
2.7,36.00293,129.384949,28469299,2022-07-09
4.62,41.848029,123.764448,25607321,2022-07-09
5.56,41.8461,123.763218,25607321,2022-07-09
3.48,43.755447,125.222455,26349491,2022-07-09
1.99,43.756107,125.222125,26349491,2022-07-09
1.89,44.126122,126.058067,26775881,2022-07-09
7.94,50.156419,129.451855,28504097,2022-07-09
7.94,50.155031,129.445167,28504096,2022-07-09
1.75,11.505477,123.237133,25338167,2022-07-09
2.05,14.569108,121.077477,24236645,2022-07-09
4.04,17.4992,121.528803,24463988,2022-07-09
3.59,20.402004,115.412196,21352517,2022-07-09
3.54,22.473638,120.450167,23916379,2022-07-09
3.68,22.800633,120.317028,23849971,2022-07-09
3.01,22.879869,120.487087,23938572,2022-07-09
4.62,22.886625,120.485992,23933036,2022-07-09
5.98,22.889998,120.485434,23933036,2022-07-09
1.18,23.187135,120.213893,23794644,2022-07-09
2.66,23.188886,120.213633,23794645,2022-07-09
3.39,23.298539,120.283097,23833416,2022-07-09
1.92,23.444463,120.219767,23800210,2022-07-09
7.61,22.593667,114.085412,20677247,2022-07-09
1.19,23.739265,120.283325,23833465,2022-07-09
7.45,22.825122,114.200471,20732643,2022-07-09
7.47,22.706122,113.236201,20239837,2022-07-09
1.94,23.943867,120.343609,23861173,2022-07-09
5.53,22.877815,113.27847,20262004,2022-07-09
8.95,22.881805,113.27759,20262004,2022-07-09
2.46,22.888576,113.224673,20234320,2022-07-09
4.06,22.897994,113.230528,20239858,2022-07-09
4.06,22.90129,113.225863,20234322,2022-07-09
4.91,22.89947,113.170632,20206636,2022-07-09
4.42,22.898766,113.166799,20206636,2022-07-09
5.16,22.899852,113.169604,20206636,2022-07-09
5.27,22.973801,113.02844,20134664,2022-07-09
5.75,23.262656,112.998555,20123622,2022-07-09
7.65,24.725732,118.288993,22814767,2022-07-09
5.63,24.725157,118.28523,22814767,2022-07-09
5.12,24.631529,117.611971,22471462,2022-07-09
5.12,24.630927,117.60817,22471462,2022-07-09
88.84,24.492462,116.649939,21984191,2022-07-09
88.84,24.493109,116.653918,21984191,2022-07-09
20.85,24.87042,116.48402,21895641,2022-07-09
6.25,25.24129,118.035867,22687473,2022-07-09
2.38,25.708155,119.481272,23423946,2022-07-09
2.38,25.711505,119.480675,23423946,2022-07-09
3.91,25.734608,119.597621,23484856,2022-07-09
6.52,25.734049,119.593664,23479319,2022-07-09
3.39,25.776251,119.429311,23396269,2022-07-09
4.88,25.779033,119.424797,23396269,2022-07-09
3.88,25.794078,119.297944,23329827,2022-07-09
381.47,25.370289,116.35458,21829252,2022-07-09
381.47,25.369622,116.350563,21829252,2022-07-09
112.55,25.373001,116.349972,21829253,2022-07-09
2.81,25.845842,119.325195,23346443,2022-07-09
6.42,25.44352,116.390001,21851409,2022-07-09
3.72,25.974914,119.692104,23529179,2022-07-09
5.47,24.194596,109.42044,18296516,2022-07-09
8.07,24.210584,109.471575,18324202,2022-07-09
302.41,25.540623,116.296929,21801586,2022-07-09
302.41,25.543316,116.292263,21801587,2022-07-09
183.03,25.542651,116.288278,21796050,2022-07-09
15.28,25.571338,116.356628,21834812,2022-07-09
15.09,25.575352,116.359914,21834812,2022-07-09
15.28,25.574029,116.35197,21829275,2022-07-09
6.95,26.142278,119.561469,23462753,2022-07-09
4.67,26.14618,119.564872,23468291,2022-07-09
4.3,24.377255,109.562762,18368517,2022-07-09
1.84,25.68254,116.391479,21851435,2022-07-09
15.47,25.686529,116.394761,21851436,2022-07-09
6.29,24.395659,109.577084,18379593,2022-07-09
4.42,26.105552,118.777393,23064085,2022-07-09
3.3,26.170765,118.183968,22765095,2022-07-09
9.48,26.090114,117.454816,22394107,2022-07-09
2.74,25.890297,116.203383,21751792,2022-07-09
4.56,25.930422,116.215572,21762871,2022-07-09
2.57,25.955043,116.186676,21746262,2022-07-09
8.19,26.261177,117.618682,22477181,2022-07-09
7.57,26.274329,117.569189,22449497,2022-07-09
10.05,26.278203,117.572384,22449497,2022-07-09
5.15,26.604436,119.570383,23468342,2022-07-09
4.54,26.427422,117.791321,22565791,2022-07-09
6.77,26.577916,118.737041,23047527,2022-07-09
5.44,26.720475,119.65007,23512651,2022-07-09
7.59,26.729491,119.64021,23507115,2022-07-09
4.41,26.76462,119.742727,23556952,2022-07-09
2.73,26.79346,119.725276,23545881,2022-07-09
2.73,26.79685,119.724696,23545881,2022-07-09
7.07,25.392279,111.057582,19132736,2022-07-09
3.98,26.984364,120.205465,23795067,2022-07-09
5.38,27.060894,120.249411,23817224,2022-07-09
4.83,27.030242,119.640322,23507148,2022-07-09
4.08,27.043841,119.688368,23529298,2022-07-09
4.08,27.047231,119.687767,23529298,2022-07-09
8.28,26.729042,117.475125,22399715,2022-07-09
3.87,27.170316,120.364051,23872606,2022-07-09
3.87,27.169739,120.359746,23872606,2022-07-09
4.26,27.058575,119.543818,23457318,2022-07-09
7.62,27.174373,120.367826,23878143,2022-07-09
6.62,27.097033,119.670937,23518230,2022-07-09
6.11,26.811827,117.707495,22521538,2022-07-09
3.22,27.229545,119.871625,23623447,2022-07-09
5.55,27.291454,120.301235,23839397,2022-07-09
7.62,26.865085,116.865409,22089658,2022-07-09
6.61,27.122082,118.535988,22942384,2022-07-09
6.48,27.414037,118.348375,22848288,2022-07-09
3.72,27.365332,117.951539,22643413,2022-07-09
6.26,27.546999,118.803,23080857,2022-07-09
4.0,27.607205,118.963146,23158381,2022-07-09
6.93,27.254914,116.532217,21923591,2022-07-09
5.65,27.839804,120.494222,23939124,2022-07-09
5.7,28.034627,120.496418,23939146,2022-07-09
6.64,27.942652,119.67032,23518324,2022-07-09
8.04,27.500872,116.644329,21978989,2022-07-09
8.51,27.976208,119.63499,23501716,2022-07-09
4.47,27.082178,113.939771,20600229,2022-07-09
7.18,27.980192,119.638563,23501717,2022-07-09
5.84,28.125226,120.360169,23872712,2022-07-09
5.82,28.132228,120.386291,23883787,2022-07-09
5.74,28.162704,120.399595,23889327,2022-07-09
5.6,26.931175,112.465494,19852717,2022-07-09
9.01,28.092018,119.561428,23462970,2022-07-09
5.15,28.062467,119.34184,23352227,2022-07-09
8.1,26.931627,112.469035,19852717,2022-07-09
2.93,28.266697,120.206848,23795210,2022-07-09
5.02,27.871849,116.772935,22045474,2022-07-09
7.79,28.344679,119.778943,23573739,2022-07-09
6.11,28.349252,119.786888,23579276,2022-07-09
5.42,28.54917,121.243071,24321256,2022-07-09
8.08,28.384816,119.763179,23568206,2022-07-09
8.96,27.778262,114.927219,21104173,2022-07-09
6.44,27.782767,114.89093,21087563,2022-07-09
10.94,27.781324,114.882407,21082026,2022-07-09
6.44,27.78548,114.885934,21082026,2022-07-09
8.51,27.792208,114.862374,21070953,2022-07-09
5.19,28.039315,116.242013,21774180,2022-07-09
10.71,27.648496,113.916087,20589218,2022-07-09
2.4,28.520016,119.417972,23391037,2022-07-09
8.22,28.284461,117.691725,22510628,2022-07-09
8.2,27.619028,113.588139,20423105,2022-07-09
3.93,28.333609,117.886444,22610299,2022-07-09
3.93,28.336334,117.881931,22610300,2022-07-09
4.14,27.879891,115.007748,21142944,2022-07-09
7.54,28.345224,117.896283,22615838,2022-07-09
5.67,27.88602,114.940207,21109722,2022-07-09
6.71,28.393753,118.108805,22726583,2022-07-09
9.52,28.45585,118.514764,22931459,2022-07-09
3.51,28.395914,118.10034,22721046,2022-07-09
2.89,28.393423,118.060483,22698898,2022-07-09
2.89,28.392835,118.056556,22698898,2022-07-09
8.41,28.392257,118.052629,22698898,2022-07-09
7.4,28.391088,118.044782,22693361,2022-07-09
2.89,28.396134,118.055945,22698898,2022-07-09
4.71,28.367443,117.840083,22588155,2022-07-09
9.81,28.381906,117.869356,22604768,2022-07-09
